Date,City,Latitude,Longitude,PM2.5,PM10,NO2,SO2,CO,Ozone,Aerosol_Optical_Depth,AQI_Class
2026-01-12 00:00:00,"New York, USA",40.7128,-74.006,2.3,2.3,8.9,2.2,204.0,63.0,0.03,Good
2026-01-12 01:00:00,"New York, USA",40.7128,-74.006,1.7,1.8,7.3,2.3,191.0,67.0,0.02,Good
2026-01-12 02:00:00,"New York, USA",40.7128,-74.006,1.6,1.6,6.6,2.4,184.0,68.0,0.02,Good
2026-01-12 03:00:00,"New York, USA",40.7128,-74.006,1.7,1.7,6.7,2.6,180.0,67.0,0.02,Good
2026-01-12 04:00:00,"New York, USA",40.7128,-74.006,1.7,1.7,8.3,2.9,180.0,65.0,0.02,Good
2026-01-12 05:00:00,"New York, USA",40.7128,-74.006,1.8,1.8,12.5,3.3,185.0,60.0,0.03,Good
2026-01-12 06:00:00,"New York, USA",40.7128,-74.006,2.2,2.2,18.0,3.7,194.0,54.0,0.03,Good
2026-01-12 07:00:00,"New York, USA",40.7128,-74.006,0.3,0.4,24.2,4.6,207.0,47.0,0.01,Good
2026-01-12 08:00:00,"New York, USA",40.7128,-74.006,3.6,3.7,23.6,5.2,230.0,48.0,0.01,Good
2026-01-12 09:00:00,"New York, USA",40.7128,-74.006,5.3,5.4,22.7,6.0,256.0,49.0,0.02,Good
2026-01-12 10:00:00,"New York, USA",40.7128,-74.006,4.6,4.7,21.4,6.6,270.0,51.0,0.03,Good
2026-01-12 11:00:00,"New York, USA",40.7128,-74.006,3.9,4.1,18.9,6.8,258.0,54.0,0.03,Good
2026-01-12 12:00:00,"New York, USA",40.7128,-74.006,4.0,4.1,16.0,6.9,234.0,57.0,0.04,Good
2026-01-12 13:00:00,"New York, USA",40.7128,-74.006,4.1,4.3,14.8,7.2,219.0,58.0,0.04,Good
2026-01-12 14:00:00,"New York, USA",40.7128,-74.006,4.5,4.6,16.1,8.1,224.0,55.0,0.05,Good
2026-01-12 15:00:00,"New York, USA",40.7128,-74.006,5.0,5.2,19.1,9.2,238.0,51.0,0.06,Good
2026-01-12 16:00:00,"New York, USA",40.7128,-74.006,6.2,6.3,23.7,10.3,253.0,44.0,0.07,Good
2026-01-12 17:00:00,"New York, USA",40.7128,-74.006,8.3,8.4,31.4,11.2,268.0,34.0,0.09,Good
2026-01-12 18:00:00,"New York, USA",40.7128,-74.006,9.7,9.7,40.6,12.0,285.0,23.0,0.1,Good
2026-01-12 19:00:00,"New York, USA",40.7128,-74.006,14.1,14.2,49.3,12.5,298.0,13.0,0.09,Moderate
2026-01-12 20:00:00,"New York, USA",40.7128,-74.006,13.7,13.7,50.6,12.5,307.0,11.0,0.09,Moderate
2026-01-12 21:00:00,"New York, USA",40.7128,-74.006,13.8,13.8,52.2,12.5,313.0,7.0,0.09,Moderate
2026-01-12 22:00:00,"New York, USA",40.7128,-74.006,14.0,14.0,52.1,12.4,316.0,6.0,0.08,Moderate
2026-01-12 23:00:00,"New York, USA",40.7128,-74.006,14.1,14.1,49.0,12.0,314.0,8.0,0.09,Moderate
2026-01-13 00:00:00,"New York, USA",40.7128,-74.006,13.6,13.6,44.2,11.6,309.0,12.0,0.09,Moderate
2026-01-13 01:00:00,"New York, USA",40.7128,-74.006,12.8,12.9,39.9,11.6,303.0,16.0,0.08,Moderate
2026-01-13 02:00:00,"New York, USA",40.7128,-74.006,12.4,12.5,36.2,12.2,294.0,19.0,0.07,Moderate
2026-01-13 03:00:00,"New York, USA",40.7128,-74.006,12.0,12.2,32.9,13.3,283.0,22.0,0.07,Good
2026-01-13 04:00:00,"New York, USA",40.7128,-74.006,11.7,11.8,32.2,14.5,280.0,23.0,0.07,Good
2026-01-13 05:00:00,"New York, USA",40.7128,-74.006,11.6,11.7,36.6,15.9,288.0,18.0,0.06,Good
2026-01-13 06:00:00,"New York, USA",40.7128,-74.006,11.9,12.0,43.6,17.6,303.0,11.0,0.06,Good
2026-01-13 07:00:00,"New York, USA",40.7128,-74.006,6.6,6.8,47.3,19.3,319.0,6.0,0.03,Good
2026-01-13 08:00:00,"New York, USA",40.7128,-74.006,10.0,10.1,43.0,20.4,338.0,11.0,0.03,Good
2026-01-13 09:00:00,"New York, USA",40.7128,-74.006,11.6,11.8,36.9,22.0,358.0,18.0,0.03,Good
2026-01-13 10:00:00,"New York, USA",40.7128,-74.006,10.4,10.7,31.8,23.3,365.0,24.0,0.04,Good
2026-01-13 11:00:00,"New York, USA",40.7128,-74.006,10.3,10.5,27.8,24.2,347.0,30.0,0.05,Good
2026-01-13 12:00:00,"New York, USA",40.7128,-74.006,10.4,10.4,24.8,24.8,316.0,36.0,0.06,Good
2026-01-13 13:00:00,"New York, USA",40.7128,-74.006,10.6,10.7,24.7,24.8,296.0,38.0,0.06,Good
2026-01-13 14:00:00,"New York, USA",40.7128,-74.006,11.2,11.2,29.6,23.8,303.0,34.0,0.08,Good
2026-01-13 15:00:00,"New York, USA",40.7128,-74.006,11.4,11.4,37.4,22.2,321.0,27.0,0.09,Good
2026-01-13 16:00:00,"New York, USA",40.7128,-74.006,12.1,12.2,43.9,20.2,328.0,21.0,0.08,Moderate
2026-01-13 17:00:00,"New York, USA",40.7128,-74.006,11.8,12.0,48.1,17.8,311.0,18.0,0.08,Good
2026-01-13 18:00:00,"New York, USA",40.7128,-74.006,10.6,10.8,51.0,15.0,283.0,16.0,0.08,Good
2026-01-13 19:00:00,"New York, USA",40.7128,-74.006,11.8,12.1,54.0,14.4,264.0,11.0,0.1,Good
2026-01-13 20:00:00,"New York, USA",40.7128,-74.006,9.2,9.8,50.3,12.6,267.0,15.0,0.12,Good
2026-01-13 21:00:00,"New York, USA",40.7128,-74.006,8.2,8.9,45.0,10.2,279.0,20.0,0.13,Good
2026-01-13 22:00:00,"New York, USA",40.7128,-74.006,8.4,9.0,39.5,8.4,283.0,26.0,0.12,Good
2026-01-13 23:00:00,"New York, USA",40.7128,-74.006,8.9,9.1,33.5,7.9,269.0,33.0,0.14,Good
2026-01-14 00:00:00,"New York, USA",40.7128,-74.006,9.1,9.1,27.2,8.0,247.0,41.0,0.15,Good
2026-01-14 01:00:00,"New York, USA",40.7128,-74.006,8.5,8.5,22.8,8.3,231.0,47.0,0.14,Good
2026-01-14 02:00:00,"New York, USA",40.7128,-74.006,7.6,7.7,20.7,8.7,226.0,50.0,0.13,Good
2026-01-14 03:00:00,"New York, USA",40.7128,-74.006,6.9,6.9,20.5,9.3,228.0,50.0,0.12,Good
2026-01-14 04:00:00,"New York, USA",40.7128,-74.006,6.4,6.4,23.5,9.9,237.0,47.0,0.1,Good
2026-01-14 05:00:00,"New York, USA",40.7128,-74.006,6.4,6.5,32.2,10.4,258.0,37.0,0.09,Good
2026-01-14 06:00:00,"New York, USA",40.7128,-74.006,7.1,7.2,44.0,11.0,286.0,23.0,0.09,Good
2026-01-14 07:00:00,"New York, USA",40.7128,-74.006,9.0,9.3,58.2,12.1,313.0,6.0,0.06,Good
2026-01-14 08:00:00,"New York, USA",40.7128,-74.006,12.7,13.0,57.3,12.6,337.0,7.0,0.06,Moderate
2026-01-14 09:00:00,"New York, USA",40.7128,-74.006,13.6,13.9,56.1,13.3,360.0,8.0,0.07,Moderate
2026-01-14 10:00:00,"New York, USA",40.7128,-74.006,14.6,15.0,55.0,14.0,378.0,9.0,0.1,Moderate
2026-01-14 11:00:00,"New York, USA",40.7128,-74.006,16.8,17.2,53.8,14.6,382.0,11.0,0.12,Moderate
2026-01-14 12:00:00,"New York, USA",40.7128,-74.006,15.6,16.0,52.7,15.2,380.0,12.0,0.13,Moderate
2026-01-14 13:00:00,"New York, USA",40.7128,-74.006,16.6,17.1,53.1,15.6,393.0,12.0,0.15,Moderate
2026-01-14 14:00:00,"New York, USA",40.7128,-74.006,18.7,19.2,56.4,15.7,440.0,9.0,0.17,Moderate
2026-01-14 15:00:00,"New York, USA",40.7128,-74.006,24.2,24.6,61.2,15.5,501.0,4.0,0.18,Moderate
2026-01-14 16:00:00,"New York, USA",40.7128,-74.006,23.9,24.4,64.8,15.0,537.0,1.0,0.18,Moderate
2026-01-14 17:00:00,"New York, USA",40.7128,-74.006,23.2,23.9,66.3,13.9,527.0,0.0,0.18,Moderate
2026-01-14 18:00:00,"New York, USA",40.7128,-74.006,24.3,25.0,66.7,12.4,491.0,0.0,0.17,Moderate
2026-01-14 19:00:00,"New York, USA",40.7128,-74.006,28.8,29.9,65.5,11.9,457.0,0.0,0.18,Moderate
2026-01-14 20:00:00,"New York, USA",40.7128,-74.006,21.6,22.9,64.6,10.9,433.0,1.0,0.19,Moderate
2026-01-14 21:00:00,"New York, USA",40.7128,-74.006,18.3,19.3,63.2,9.5,411.0,2.0,0.18,Moderate
2026-01-14 22:00:00,"New York, USA",40.7128,-74.006,16.1,17.0,60.8,8.6,387.0,4.0,0.23,Moderate
2026-01-14 23:00:00,"New York, USA",40.7128,-74.006,15.4,15.5,56.9,8.5,359.0,6.0,0.27,Moderate
2026-01-15 00:00:00,"New York, USA",40.7128,-74.006,15.4,15.4,52.1,8.8,330.0,9.0,0.27,Moderate
2026-01-15 01:00:00,"New York, USA",40.7128,-74.006,15.7,15.7,47.8,9.2,305.0,11.0,0.27,Moderate
2026-01-15 02:00:00,"New York, USA",40.7128,-74.006,15.9,15.9,44.1,9.5,282.0,13.0,0.29,Moderate
2026-01-15 03:00:00,"New York, USA",40.7128,-74.006,16.2,16.3,40.9,9.9,262.0,15.0,0.31,Moderate
2026-01-15 04:00:00,"New York, USA",40.7128,-74.006,17.2,17.2,38.8,10.4,255.0,15.0,0.32,Moderate
2026-01-15 05:00:00,"New York, USA",40.7128,-74.006,18.5,18.6,39.3,11.2,275.0,11.0,0.3,Moderate
2026-01-15 06:00:00,"New York, USA",40.7128,-74.006,18.9,18.9,40.9,12.0,308.0,6.0,0.23,Moderate
2026-01-15 07:00:00,"New York, USA",40.7128,-74.006,21.6,21.7,44.5,12.2,325.0,2.0,0.13,Moderate
2026-01-15 08:00:00,"New York, USA",40.7128,-74.006,18.9,18.9,37.8,10.6,308.0,11.0,0.09,Moderate
2026-01-15 09:00:00,"New York, USA",40.7128,-74.006,11.6,11.6,28.4,8.5,274.0,23.0,0.06,Good
2026-01-15 10:00:00,"New York, USA",40.7128,-74.006,5.8,5.8,20.5,6.7,245.0,34.0,0.04,Good
2026-01-15 11:00:00,"New York, USA",40.7128,-74.006,3.4,3.4,15.5,5.8,228.0,43.0,0.02,Good
2026-01-15 12:00:00,"New York, USA",40.7128,-74.006,2.7,2.7,12.1,5.2,215.0,52.0,0.02,Good
2026-01-15 13:00:00,"New York, USA",40.7128,-74.006,2.6,2.6,10.1,4.9,207.0,57.0,0.02,Good
2026-01-15 14:00:00,"New York, USA",40.7128,-74.006,2.5,2.5,9.7,4.8,204.0,59.0,0.03,Good
2026-01-15 15:00:00,"New York, USA",40.7128,-74.006,2.5,2.5,10.8,4.9,205.0,57.0,0.03,Good
2026-01-15 16:00:00,"New York, USA",40.7128,-74.006,2.8,2.8,13.0,5.0,208.0,55.0,0.03,Good
2026-01-15 17:00:00,"New York, USA",40.7128,-74.006,4.1,4.1,16.9,5.1,213.0,52.0,0.03,Good
2026-01-15 18:00:00,"New York, USA",40.7128,-74.006,4.5,4.5,22.0,5.2,220.0,47.0,0.03,Good
2026-01-15 19:00:00,"New York, USA",40.7128,-74.006,14.6,14.7,24.5,5.4,223.0,44.0,0.13,Moderate
2026-01-15 20:00:00,"New York, USA",40.7128,-74.006,13.1,13.3,24.3,5.0,218.0,43.0,0.12,Moderate
2026-01-15 21:00:00,"New York, USA",40.7128,-74.006,11.7,11.8,23.9,4.5,210.0,43.0,0.11,Good
2026-01-15 22:00:00,"New York, USA",40.7128,-74.006,10.1,10.2,22.1,3.9,202.0,44.0,0.09,Good
2026-01-15 23:00:00,"New York, USA",40.7128,-74.006,8.0,8.1,17.7,3.3,197.0,49.0,0.07,Good
2026-01-16 00:00:00,"New York, USA",40.7128,-74.006,5.6,5.7,11.9,2.7,192.0,55.0,0.06,Good
2026-01-16 01:00:00,"New York, USA",40.7128,-74.006,3.6,3.7,7.8,2.3,189.0,60.0,0.04,Good
2026-01-16 02:00:00,"New York, USA",40.7128,-74.006,2.8,2.9,6.7,2.3,187.0,62.0,0.04,Good
2026-01-16 03:00:00,"New York, USA",40.7128,-74.006,3.0,3.1,7.2,2.6,186.0,62.0,0.04,Good
2026-01-16 04:00:00,"New York, USA",40.7128,-74.006,3.3,3.5,8.5,2.9,186.0,62.0,0.04,Good
2026-01-16 05:00:00,"New York, USA",40.7128,-74.006,3.3,3.4,11.1,3.2,189.0,60.0,0.04,Good
2026-01-16 06:00:00,"New York, USA",40.7128,-74.006,3.2,3.3,14.5,3.4,193.0,57.0,0.03,Good
2026-01-16 07:00:00,"New York, USA",40.7128,-74.006,2.8,2.9,15.5,3.7,197.0,57.0,0.02,Good
2026-01-16 08:00:00,"New York, USA",40.7128,-74.006,3.7,3.7,13.9,3.6,200.0,60.0,0.02,Good
2026-01-16 09:00:00,"New York, USA",40.7128,-74.006,3.3,3.3,11.7,3.4,202.0,63.0,0.03,Good
2026-01-16 10:00:00,"New York, USA",40.7128,-74.006,3.1,3.2,10.1,3.3,203.0,66.0,0.03,Good
2026-01-16 11:00:00,"New York, USA",40.7128,-74.006,3.1,3.1,9.3,3.4,199.0,68.0,0.03,Good
2026-01-16 12:00:00,"New York, USA",40.7128,-74.006,3.2,3.2,9.0,3.5,193.0,69.0,0.05,Good
2026-01-16 13:00:00,"New York, USA",40.7128,-74.006,3.3,3.3,9.9,3.9,193.0,68.0,0.04,Good
2026-01-16 14:00:00,"New York, USA",40.7128,-74.006,3.6,3.6,11.2,4.4,202.0,66.0,0.05,Good
2026-01-16 15:00:00,"New York, USA",40.7128,-74.006,4.1,4.1,13.7,5.1,216.0,63.0,0.06,Good
2026-01-16 16:00:00,"New York, USA",40.7128,-74.006,5.3,5.4,19.7,6.1,234.0,56.0,0.06,Good
2026-01-16 17:00:00,"New York, USA",40.7128,-74.006,9.1,9.1,33.1,7.9,260.0,41.0,0.06,Good
2026-01-16 18:00:00,"New York, USA",40.7128,-74.006,12.6,12.7,50.2,10.0,290.0,21.0,0.06,Moderate
2026-01-16 19:00:00,"New York, USA",40.7128,-74.006,21.2,21.4,57.6,10.8,306.0,12.0,0.14,Moderate
2026-01-16 20:00:00,"New York, USA",40.7128,-74.006,21.0,21.2,55.4,11.2,298.0,13.0,0.16,Moderate
2026-01-16 21:00:00,"New York, USA",40.7128,-74.006,19.8,20.0,52.0,11.6,276.0,15.0,0.18,Moderate
2026-01-16 22:00:00,"New York, USA",40.7128,-74.006,17.8,17.8,47.5,11.6,256.0,19.0,0.16,Moderate
2026-01-16 23:00:00,"New York, USA",40.7128,-74.006,14.6,14.7,40.7,10.6,243.0,26.0,0.15,Moderate
2026-01-17 00:00:00,"New York, USA",40.7128,-74.006,11.4,11.4,32.6,9.2,231.0,33.0,0.11,Good
2026-01-17 01:00:00,"New York, USA",40.7128,-74.006,9.1,9.1,26.9,8.1,221.0,39.0,0.1,Good
2026-01-17 02:00:00,"New York, USA",40.7128,-74.006,7.5,7.5,24.5,7.9,211.0,41.0,0.12,Good
2026-01-17 03:00:00,"New York, USA",40.7128,-74.006,6.8,6.8,24.3,8.0,202.0,40.0,0.14,Good
2026-01-17 04:00:00,"New York, USA",40.7128,-74.006,6.4,6.4,26.7,8.3,202.0,37.0,0.13,Good
2026-01-17 05:00:00,"New York, USA",40.7128,-74.006,6.2,6.2,33.3,8.6,214.0,30.0,0.11,Good
2026-01-17 06:00:00,"New York, USA",40.7128,-74.006,6.4,6.5,42.4,9.0,234.0,20.0,0.09,Good
2026-01-17 07:00:00,"New York, USA",40.7128,-74.006,11.7,11.8,55.3,9.9,256.0,6.0,0.11,Good
2026-01-17 08:00:00,"New York, USA",40.7128,-74.006,14.2,14.4,55.1,10.4,281.0,7.0,0.13,Moderate
2026-01-17 09:00:00,"New York, USA",40.7128,-74.006,15.0,15.2,54.6,11.1,308.0,8.0,0.17,Moderate
2026-01-17 10:00:00,"New York, USA",40.7128,-74.006,15.5,15.6,53.7,11.6,321.0,10.0,0.19,Moderate
2026-01-17 11:00:00,"New York, USA",40.7128,-74.006,15.0,15.1,52.0,11.6,307.0,12.0,0.19,Moderate
2026-01-17 12:00:00,"New York, USA",40.7128,-74.006,15.8,15.8,49.9,11.4,280.0,15.0,0.19,Moderate
2026-01-17 13:00:00,"New York, USA",40.7128,-74.006,15.4,15.5,47.6,11.1,264.0,18.0,0.18,Moderate
2026-01-17 14:00:00,"New York, USA",40.7128,-74.006,12.6,12.9,44.2,10.7,269.0,22.0,0.16,Moderate
2026-01-17 15:00:00,"New York, USA",40.7128,-74.006,14.6,15.1,40.8,10.3,286.0,25.0,0.13,Moderate
2026-01-17 16:00:00,"New York, USA",40.7128,-74.006,15.0,15.6,40.7,10.1,311.0,25.0,0.11,Moderate
2026-01-17 17:00:00,"New York, USA",40.7128,-74.006,16.1,16.7,47.1,10.1,348.0,18.0,0.11,Moderate
2026-01-17 18:00:00,"New York, USA",40.7128,-74.006,19.4,20.1,56.9,10.2,392.0,8.0,0.11,Moderate
2026-01-17 19:00:00,"New York, USA",40.7128,-74.006,19.2,19.7,55.7,10.0,428.0,1.0,0.11,Moderate
2026-01-17 20:00:00,"New York, USA",40.7128,-74.006,22.5,23.2,55.7,10.2,449.0,1.0,0.12,Moderate
2026-01-17 21:00:00,"New York, USA",40.7128,-74.006,23.7,24.4,55.7,10.4,462.0,0.0,0.12,Moderate
2026-01-17 22:00:00,"New York, USA",40.7128,-74.006,25.7,26.5,55.6,10.8,469.0,0.0,0.13,Moderate
2026-01-17 23:00:00,"New York, USA",40.7128,-74.006,28.3,29.1,55.3,11.3,468.0,0.0,0.14,Moderate
2026-01-18 00:00:00,"New York, USA",40.7128,-74.006,31.2,32.0,54.8,11.9,461.0,0.0,0.15,Moderate
2026-01-18 01:00:00,"New York, USA",40.7128,-74.006,33.5,34.5,54.3,12.6,456.0,0.0,0.14,Moderate
2026-01-18 02:00:00,"New York, USA",40.7128,-74.006,35.4,36.3,53.7,13.2,455.0,0.0,0.15,Unhealthy for Sensitive
2026-01-18 03:00:00,"New York, USA",40.7128,-74.006,37.4,38.4,53.2,13.8,456.0,0.0,0.2,Unhealthy for Sensitive
2026-01-18 04:00:00,"New York, USA",40.7128,-74.006,38.0,39.0,52.8,14.7,456.0,0.0,0.25,Unhealthy for Sensitive
2026-01-18 05:00:00,"New York, USA",40.7128,-74.006,38.1,39.1,52.7,16.1,449.0,0.0,0.29,Unhealthy for Sensitive
2026-01-18 06:00:00,"New York, USA",40.7128,-74.006,38.9,40.0,52.8,17.7,441.0,0.0,0.29,Unhealthy for Sensitive
2026-01-18 07:00:00,"New York, USA",40.7128,-74.006,35.5,36.7,54.6,12.4,448.0,0.0,0.3,Unhealthy for Sensitive
2026-01-18 08:00:00,"New York, USA",40.7128,-74.006,39.6,41.0,54.4,14.2,491.0,2.0,0.34,Unhealthy for Sensitive
2026-01-18 09:00:00,"New York, USA",40.7128,-74.006,43.2,44.6,54.2,16.7,550.0,5.0,0.31,Unhealthy for Sensitive
2026-01-18 10:00:00,"New York, USA",40.7128,-74.006,40.0,41.3,54.7,18.7,578.0,7.0,0.24,Unhealthy for Sensitive
2026-01-18 11:00:00,"New York, USA",40.7128,-74.006,33.8,34.8,56.1,20.0,550.0,9.0,0.25,Moderate
2026-01-18 12:00:00,"New York, USA",40.7128,-74.006,33.5,34.6,58.1,20.9,493.0,11.0,0.23,Moderate
2026-01-18 13:00:00,"New York, USA",40.7128,-74.006,33.6,34.7,60.4,20.7,437.0,11.0,0.19,Moderate
2026-01-18 14:00:00,"New York, USA",40.7128,-74.006,31.5,32.5,63.5,18.7,376.0,9.0,0.18,Moderate
2026-01-18 15:00:00,"New York, USA",40.7128,-74.006,32.2,33.3,66.9,15.7,317.0,6.0,0.18,Moderate
2026-01-18 16:00:00,"New York, USA",40.7128,-74.006,34.2,35.2,68.9,13.2,313.0,3.0,0.18,Moderate
2026-01-18 17:00:00,"New York, USA",40.7128,-74.006,32.7,33.6,68.6,11.9,429.0,1.0,0.15,Moderate
2026-01-18 18:00:00,"New York, USA",40.7128,-74.006,31.0,31.9,67.0,11.0,600.0,0.0,0.13,Moderate
2026-01-18 19:00:00,"New York, USA",40.7128,-74.006,20.9,21.5,57.2,6.5,685.0,3.0,0.23,Moderate
2026-01-18 20:00:00,"New York, USA",40.7128,-74.006,18.4,18.9,51.6,5.7,596.0,11.0,0.15,Moderate
2026-01-18 21:00:00,"New York, USA",40.7128,-74.006,13.9,14.1,43.6,4.6,421.0,22.0,0.09,Moderate
2026-01-18 22:00:00,"New York, USA",40.7128,-74.006,10.5,10.7,36.2,3.7,288.0,32.0,0.07,Good
2026-01-18 23:00:00,"New York, USA",40.7128,-74.006,9.3,9.5,29.6,3.3,254.0,41.0,0.06,Good
2026-01-19 00:00:00,"New York, USA",40.7128,-74.006,9.5,9.6,23.5,3.2,263.0,49.0,0.07,Good
2026-01-19 01:00:00,"New York, USA",40.7128,-74.006,9.8,10.0,19.7,3.1,271.0,54.0,0.07,Good
2026-01-19 02:00:00,"New York, USA",40.7128,-74.006,10.2,10.4,19.0,3.0,264.0,55.0,0.07,Good
2026-01-19 03:00:00,"New York, USA",40.7128,-74.006,10.6,10.9,20.5,3.0,256.0,52.0,0.08,Good
2026-01-19 04:00:00,"New York, USA",40.7128,-74.006,11.0,11.3,23.3,3.1,253.0,48.0,0.09,Good
2026-01-19 05:00:00,"New York, USA",40.7128,-74.006,10.9,11.3,28.7,3.1,255.0,41.0,0.1,Good
2026-01-19 06:00:00,"New York, USA",40.7128,-74.006,10.7,11.1,35.4,3.2,260.0,32.0,0.11,Good
2026-01-19 07:00:00,"New York, USA",40.7128,-74.006,10.7,11.1,37.1,3.5,272.0,29.0,0.08,Good
2026-01-19 08:00:00,"New York, USA",40.7128,-74.006,13.4,13.9,33.3,3.8,297.0,32.0,0.08,Moderate
2026-01-19 09:00:00,"New York, USA",40.7128,-74.006,13.9,14.4,28.0,4.4,327.0,37.0,0.08,Moderate
2026-01-19 10:00:00,"New York, USA",40.7128,-74.006,13.7,14.1,23.5,5.7,347.0,42.0,0.08,Moderate
2026-01-19 11:00:00,"New York, USA",40.7128,-74.006,13.8,14.1,20.1,8.6,348.0,47.0,0.08,Moderate
2026-01-19 12:00:00,"New York, USA",40.7128,-74.006,14.2,14.5,17.4,12.1,338.0,52.0,0.08,Moderate
2026-01-19 13:00:00,"New York, USA",40.7128,-74.006,15.3,15.4,16.8,14.4,323.0,54.0,0.08,Moderate
2026-01-19 14:00:00,"New York, USA",40.7128,-74.006,16.8,16.8,19.4,14.3,298.0,53.0,0.09,Moderate
2026-01-19 15:00:00,"New York, USA",40.7128,-74.006,17.1,17.2,24.0,12.8,269.0,49.0,0.14,Moderate
2026-01-19 16:00:00,"New York, USA",40.7128,-74.006,15.4,15.5,28.6,11.4,257.0,45.0,0.16,Moderate
2026-01-19 17:00:00,"New York, USA",40.7128,-74.006,13.5,13.6,33.4,10.4,282.0,39.0,0.12,Moderate
2026-01-19 18:00:00,"New York, USA",40.7128,-74.006,11.9,12.0,38.2,9.4,323.0,31.0,0.09,Good
2026-01-19 19:00:00,"New York, USA",40.7128,-74.006,19.2,19.3,59.8,9.3,343.0,6.0,0.13,Moderate
2026-01-19 20:00:00,"New York, USA",40.7128,-74.006,21.0,21.0,61.6,9.3,318.0,3.0,0.13,Moderate
2026-01-19 21:00:00,"New York, USA",40.7128,-74.006,22.3,22.4,63.5,9.1,271.0,0.0,0.13,Moderate
2026-01-19 22:00:00,"New York, USA",40.7128,-74.006,22.7,22.8,60.3,8.6,232.0,4.0,0.12,Moderate
2026-01-19 23:00:00,"New York, USA",40.7128,-74.006,19.3,19.4,47.1,7.2,212.0,20.0,0.08,Moderate
2026-01-20 00:00:00,"New York, USA",40.7128,-74.006,11.8,11.9,28.7,5.4,199.0,43.0,0.05,Good
2026-01-20 01:00:00,"New York, USA",40.7128,-74.006,7.0,7.1,15.0,4.0,192.0,60.0,0.04,Good
2026-01-20 02:00:00,"New York, USA",40.7128,-74.006,5.2,5.3,9.9,3.3,189.0,66.0,0.04,Good
2026-01-20 03:00:00,"New York, USA",40.7128,-74.006,4.9,5.0,9.4,3.0,191.0,65.0,0.04,Good
2026-01-20 04:00:00,"New York, USA",40.7128,-74.006,5.0,5.2,11.1,2.9,198.0,62.0,0.04,Good
2026-01-20 05:00:00,"New York, USA",40.7128,-74.006,5.6,5.7,15.8,3.0,211.0,55.0,0.05,Good
2026-01-20 06:00:00,"New York, USA",40.7128,-74.006,6.6,6.7,22.7,3.3,229.0,44.0,0.05,Good
2026-01-20 07:00:00,"New York, USA",40.7128,-74.006,2.3,2.4,28.1,3.6,246.0,37.0,0.01,Good
2026-01-20 08:00:00,"New York, USA",40.7128,-74.006,4.5,4.5,24.9,4.1,261.0,40.0,0.02,Good
2026-01-20 09:00:00,"New York, USA",40.7128,-74.006,5.9,6.0,20.5,4.7,275.0,45.0,0.02,Good
2026-01-20 10:00:00,"New York, USA",40.7128,-74.006,5.5,5.7,16.5,5.2,280.0,50.0,0.02,Good
2026-01-20 11:00:00,"New York, USA",40.7128,-74.006,5.2,5.3,13.3,5.3,269.0,55.0,0.03,Good
2026-01-20 12:00:00,"New York, USA",40.7128,-74.006,5.5,5.6,10.7,5.2,249.0,60.0,0.03,Good
2026-01-20 13:00:00,"New York, USA",40.7128,-74.006,5.7,5.8,9.5,5.1,235.0,63.0,0.04,Good
2026-01-20 14:00:00,"New York, USA",40.7128,-74.006,5.7,5.8,9.7,4.9,233.0,64.0,0.04,Good
2026-01-20 15:00:00,"New York, USA",40.7128,-74.006,5.8,6.0,11.4,4.6,237.0,63.0,0.04,Good
2026-01-20 16:00:00,"New York, USA",40.7128,-74.006,6.8,6.9,16.0,4.5,249.0,58.0,0.05,Good
2026-01-20 17:00:00,"New York, USA",40.7128,-74.006,8.6,8.8,25.9,4.9,274.0,47.0,0.05,Good
2026-01-20 18:00:00,"New York, USA",40.7128,-74.006,10.3,10.5,38.8,5.6,306.0,32.0,0.05,Good
2026-01-20 19:00:00,"New York, USA",40.7128,-74.006,19.2,20.0,54.5,6.5,330.0,15.0,0.08,Moderate
2026-01-20 20:00:00,"New York, USA",40.7128,-74.006,20.4,21.2,56.7,6.6,339.0,13.0,0.07,Moderate
2026-01-20 21:00:00,"New York, USA",40.7128,-74.006,20.7,21.5,59.4,6.8,339.0,9.0,0.06,Moderate
2026-01-20 22:00:00,"New York, USA",40.7128,-74.006,20.7,21.5,59.4,6.8,334.0,9.0,0.06,Moderate
2026-01-20 23:00:00,"New York, USA",40.7128,-74.006,20.3,21.1,54.3,6.6,323.0,14.0,0.06,Moderate
2026-01-21 00:00:00,"New York, USA",40.7128,-74.006,19.3,20.0,46.5,6.2,308.0,22.0,0.05,Moderate
2026-01-21 01:00:00,"New York, USA",40.7128,-74.006,18.3,19.0,40.3,6.1,295.0,28.0,0.05,Moderate
2026-01-21 02:00:00,"New York, USA",40.7128,-74.006,18.0,18.6,36.4,6.4,285.0,31.0,0.05,Moderate
2026-01-21 03:00:00,"New York, USA",40.7128,-74.006,17.8,18.5,34.1,7.0,277.0,33.0,0.05,Moderate
2026-01-21 04:00:00,"New York, USA",40.7128,-74.006,17.8,18.5,35.0,7.8,279.0,31.0,0.06,Moderate
2026-01-21 05:00:00,"New York, USA",40.7128,-74.006,19.0,19.7,42.6,8.9,295.0,22.0,0.06,Moderate
2026-01-21 06:00:00,"New York, USA",40.7128,-74.006,20.9,21.7,53.5,10.3,321.0,10.0,0.07,Moderate
